Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
115,632264438,klang13 (2/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Tim Frazier,0.17%,0
115,632264439,klang13 (3/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Marquese Chriss,0.17%,8.75
115,632264440,klang13 (4/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Kyrie Irving,0.17%,0
115,632264441,klang13 (5/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Trey Lyles,0.15%,2.5
115,632264442,klang13 (6/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,David West,0.12%,9
115,632264443,klang13 (7/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Brandon Bass,0.12%,10.25
115,632264444,klang13 (8/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Luc Richard Mbah a Moute,0.12%,17.75
115,632264445,klang13 (9/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Joe Johnson,0.12%,12.5
115,632264446,klang13 (10/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,P.J. Tucker,0.12%,25
115,632264447,klang13 (11/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Isaiah Whitehead,0.12%,22
115,632264448,klang13 (12/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Trey Burke,0.12%,4.5
115,632264449,klang13 (13/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Channing Frye,0.09%,26.5
115,632264450,klang13 (14/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Mirza Teletovic,0.09%,15.5
115,632264451,klang13 (15/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Terrence Jones,0.09%,14.25
115,632264452,klang13 (16/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Jerami Grant,0.09%,13.25
115,632264453,klang13 (17/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Leandro Barbosa,0.06%,11.25
115,632264454,klang13 (18/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,JaVale McGee,0.06%,16
115,632264455,klang13 (19/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Tyson Chandler,0.06%,22.5
115,632264456,klang13 (20/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Matthew Dellavedova,0.06%,0
115,632264457,klang13 (21/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Nene Hilario,0.06%,18.25
115,632264458,klang13 (22/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Ian Clark,0.06%,19.75
115,632264459,klang13 (23/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Wesley Johnson,0.06%,10
115,632264460,klang13 (24/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,T.J. Warren,0.06%,40
115,632264461,klang13 (25/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Jason Smith,0.06%,6
115,632264462,klang13 (26/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Kelly Oubre Jr.,0.06%,12.75
115,632264463,klang13 (27/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Rajon Rondo,0.06%,0
115,632264464,klang13 (28/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Boris Diaw,0.06%,8
115,632264465,klang13 (29/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Dragan Bender,0.06%,2
115,632264466,klang13 (30/30),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,DeAndre Liggins,0.03%,13.25
115,632264819,rowlandshouse (1/10),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Kristaps Porzingis,0.03%,0
115,632264847,rowlandshouse (2/10),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Nick Collison,0.03%,0
115,632272070,rowlandshouse (3/10),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Tyler Ennis,0.03%,3.5
115,632282412,rowlandshouse (4/10),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Marcus Thornton,0.03%,12.75
115,632282495,rowlandshouse (5/10),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Mo Williams,0.03%,0
115,632282501,rowlandshouse (6/10),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Álex Abrines,0.03%,13
115,632282508,rowlandshouse (7/10),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Mindaugas Kuzminskas,0.03%,13.25
115,632291715,rowlandshouse (8/10),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Jared Dudley,0.03%,2
115,632291726,rowlandshouse (9/10),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Chris Paul,0.03%,0
115,632291783,rowlandshouse (10/10),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Jeremy Lin,0.03%,0
115,632601839,longhorns37 (2/6),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Paul Pierce,0.03%,0
115,632602006,longhorns37 (3/6),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,Jusuf Nurkic,0.03%,32
115,632602043,longhorns37 (4/6),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,,
115,632611032,longhorns37 (5/6),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,,
115,632611255,longhorns37 (6/6),0,303,PG Michael Carter-Williams SG Sean Kilpatrick SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Nikola Vucevic,,,
162,632290801,byroneindy,0,302.75,PG Giannis Antetokounmpo SG Jordan McRae SF Jimmy Butler PF Marvin Williams C Nikola Vucevic F Gordon Hayward G Michael Carter-Williams UTIL Shelvin Mack,,,
163,632227768,giedrius771 (2/30),0,302.5,PG Michael Carter-Williams SG Malcolm Brogdon SF Jimmy Butler PF Draymond Green C Nikola Vucevic F LeBron James G Jordan McRae UTIL Emmanuel Mudiay,,,
163,632227773,giedrius771 (4/30),0,302.5,PG Michael Carter-Williams SG Malcolm Brogdon SF Jimmy Butler PF Draymond Green C Nikola Vucevic F LeBron James G Jordan McRae UTIL Emmanuel Mudiay,,,
163,632227776,giedrius771 (6/30),0,302.5,PG Michael Carter-Williams SG Malcolm Brogdon SF Jimmy Butler PF Draymond Green C Nikola Vucevic F LeBron James G Jordan McRae UTIL Emmanuel Mudiay,,,
163,632227786,giedrius771 (8/30),0,302.5,PG Michael Carter-Williams SG Malcolm Brogdon SF Jimmy Butler PF Draymond Green C Nikola Vucevic F LeBron James G Jordan McRae UTIL Emmanuel Mudiay,,,
163,632235721,giedrius771 (11/30),0,302.5,PG Michael Carter-Williams SG Malcolm Brogdon SF Jimmy Butler PF Draymond Green C Nikola Vucevic F LeBron James G Jordan McRae UTIL Emmanuel Mudiay,,,
163,632235733,giedrius771 (13/30),0,302.5,PG Michael Carter-Williams SG Malcolm Brogdon SF Jimmy Butler PF Draymond Green C Nikola Vucevic F LeBron James G Jordan McRae UTIL Emmanuel Mudiay,,,
163,632235737,giedrius771 (15/30),0,302.5,PG Michael Carter-Williams SG Malcolm Brogdon SF Jimmy Butler PF Draymond Green C Nikola Vucevic F LeBron James G Jordan McRae UTIL Emmanuel Mudiay,,,
163,632245762,giedrius771 (17/30),0,302.5,PG Michael Carter-Williams SG Malcolm Brogdon SF Jimmy Butler PF Draymond Green C Nikola Vucevic F LeBron James G Jordan McRae UTIL Emmanuel Mudiay,,,
163,632245764,giedrius771 (19/30),0,302.5,PG Michael Carter-Williams SG Malcolm Brogdon SF Jimmy Butler PF Draymond Green C Nikola Vucevic F LeBron James G Jordan McRae UTIL Emmanuel Mudiay,,,
163,632245772,giedrius771 (21/30),0,302.5,PG Michael Carter-Williams SG Malcolm Brogdon SF Jimmy Butler PF Draymond Green C Nikola Vucevic F LeBron James G Jordan McRae UTIL Emmanuel Mudiay,,,
163,632245775,giedrius771 (23/30),0,302.5,PG Michael Carter-Williams SG Malcolm Brogdon SF Jimmy Butler PF Draymond Green C Nikola Vucevic F LeBron James G Jordan McRae UTIL Emmanuel Mudiay,,,
163,632245779,giedrius771 (25/30),0,302.5,PG Michael Carter-Williams SG Malcolm Brogdon SF Jimmy Butler PF Draymond Green C Nikola Vucevic F LeBron James G Jordan McRae UTIL Emmanuel Mudiay,,,
163,632255043,giedrius771 (28/30),0,302.5,PG Michael Carter-Williams SG Malcolm Brogdon SF Jimmy Butler PF Draymond Green C Nikola Vucevic F LeBron James G Jordan McRae UTIL Emmanuel Mudiay,,,
163,632255046,giedrius771 (30/30),0,302.5,PG Michael Carter-Williams SG Malcolm Brogdon SF Jimmy Butler PF Draymond Green C Nikola Vucevic F LeBron James G Jordan McRae UTIL Emmanuel Mudiay,,,
163,632326894,MissionMan15 (1/3),0,302.5,PG Derrick Rose SG Jimmy Butler SF LeBron James PF Frank Kaminsky C Greg Monroe F Carmelo Anthony G Michael Carter-Williams UTIL Joakim Noah,,,
163,632473158,NILKNARF (10/30),0,302.5,PG Derrick Rose SG Eric Gordon SF LeBron James PF Nikola Mirotic C Brook Lopez F Jimmy Butler G Jamal Crawford UTIL Frank Kaminsky,,,
163,632473559,TheKid2430 (1/10),0,302.5,PG Michael Carter-Williams SG Jimmy Butler SF LeBron James PF Derrick Favors C Nikola Vucevic F Frank Kaminsky G Jrue Holiday UTIL Victor Oladipo,,,
163,632473560,TheKid2430 (2/10),0,302.5,PG Michael Carter-Williams SG Jimmy Butler SF LeBron James PF Derrick Favors C Nikola Vucevic F Frank Kaminsky G Jrue Holiday UTIL Victor Oladipo,,,
163,632473561,TheKid2430 (3/10),0,302.5,PG Michael Carter-Williams SG Jimmy Butler SF LeBron James PF Derrick Favors C Nikola Vucevic F Frank Kaminsky G Jrue Holiday UTIL Victor Oladipo,,,
163,632473562,TheKid2430 (4/10),0,302.5,PG Michael Carter-Williams SG Jimmy Butler SF LeBron James PF Derrick Favors C Nikola Vucevic F Frank Kaminsky G Jrue Holiday UTIL Victor Oladipo,,,
163,632473563,TheKid2430 (5/10),0,302.5,PG Michael Carter-Williams SG Jimmy Butler SF LeBron James PF Derrick Favors C Nikola Vucevic F Frank Kaminsky G Jrue Holiday UTIL Victor Oladipo,,,
163,632473564,TheKid2430 (6/10),0,302.5,PG Michael Carter-Williams SG Jimmy Butler SF LeBron James PF Derrick Favors C Nikola Vucevic F Frank Kaminsky G Jrue Holiday UTIL Victor Oladipo,,,
163,632473565,TheKid2430 (7/10),0,302.5,PG Michael Carter-Williams SG Jimmy Butler SF LeBron James PF Derrick Favors C Nikola Vucevic F Frank Kaminsky G Jrue Holiday UTIL Victor Oladipo,,,
163,632473566,TheKid2430 (8/10),0,302.5,PG Michael Carter-Williams SG Jimmy Butler SF LeBron James PF Derrick Favors C Nikola Vucevic F Frank Kaminsky G Jrue Holiday UTIL Victor Oladipo,,,
163,632473567,TheKid2430 (9/10),0,302.5,PG Michael Carter-Williams SG Jimmy Butler SF LeBron James PF Derrick Favors C Nikola Vucevic F Frank Kaminsky G Jrue Holiday UTIL Victor Oladipo,,,
163,632473568,TheKid2430 (10/10),0,302.5,PG Michael Carter-Williams SG Jimmy Butler SF LeBron James PF Derrick Favors C Nikola Vucevic F Frank Kaminsky G Jrue Holiday UTIL Victor Oladipo,,,
163,632616210,MissionMan15 (3/3),0,302.5,PG Derrick Rose SG Jimmy Butler SF LeBron James PF Frank Kaminsky C Greg Monroe F Carmelo Anthony G Michael Carter-Williams UTIL Joakim Noah,,,
163,632712956,EGS102263 (1/3),0,302.5,PG Langston Galloway SG Jimmy Butler SF Jabari Parker PF Montrezl Harrell C Enes Kanter F Gordon Hayward G Kemba Walker UTIL Greg Monroe,,,
191,632619179,trugq,0,302,PG Kemba Walker SG Nicolas Batum SF Jimmy Butler PF Trevor Booker C Marcin Gortat F Doug McDermott G Emmanuel Mudiay UTIL Enes Kanter,,,
192,632473151,NILKNARF (3/30),0,301.75,PG Jrue Holiday SG Jimmy Butler SF Trevor Ariza PF Nikola Mirotic C Brook Lopez F Frank Kaminsky G Russell Westbrook UTIL Spencer Hawes,,,
192,632473159,NILKNARF (11/30),0,301.75,PG Michael Carter-Williams SG Jordan McRae SF Trevor Ariza PF Anthony Davis C Kevin Love F Frank Kaminsky G Eric Gordon UTIL Jimmy Butler,,,
194,632145571,wittb555 (1/3),0,301.25,PG Kemba Walker SG Jimmy Butler SF Gordon Hayward PF Otto Porter C Tristan Thompson F Doug McDermott G Austin Rivers UTIL Nikola Vucevic,,,
194,632282446,debeatup,0,301.25,PG Jrue Holiday SG Austin Rivers SF Jimmy Butler PF Jabari Parker C Marcin Gortat F Trevor Ariza G Malcolm Brogdon UTIL Will Barton,,,
196,632237036,x-pac,0,300.5,PG Michael Carter-Williams SG Nicolas Batum SF Trevor Ariza PF Frank Kaminsky C Serge Ibaka F Spencer Hawes G Jimmy Butler UTIL Anthony Davis,,,
197,632430358,EmpireMaker2,0,300.25,PG Michael Carter-Williams SG Jordan McRae SF Carmelo Anthony PF Frank Kaminsky C Draymond Green F Doug McDermott G Jimmy Butler UTIL James Harden,,,
197,632439085,a_birdie_a_day (1/3),0,300.25,PG Raymond Felton SG Jordan McRae SF LeBron James PF Frank Kaminsky C Montrezl Harrell F Jimmy Butler G Michael Carter-Williams UTIL Giannis Antetokounmpo,,,
197,632448942,a_birdie_a_day (2/3),0,300.25,PG Raymond Felton SG Jordan McRae SF LeBron James PF Frank Kaminsky C Montrezl Harrell F Jimmy Butler G Michael Carter-Williams UTIL Giannis Antetokounmpo,,,
197,632448990,a_birdie_a_day (3/3),0,300.25,PG Raymond Felton SG Jordan McRae SF LeBron James PF Frank Kaminsky C Montrezl Harrell F Jimmy Butler G Michael Carter-Williams UTIL Giannis Antetokounmpo,,,
201,632408071,BigTuna5,0,300,PG Emmanuel Mudiay SG Malcolm Brogdon SF Gordon Hayward PF Aaron Gordon C Rudy Gobert F Michael Kidd-Gilchrist G Jimmy Butler UTIL Derrick Rose,,,
202,632674402,Orochi,0,299.75,PG Michael Carter-Williams SG Malcolm Brogdon SF Carmelo Anthony PF Kevin Love C Montrezl Harrell F Jimmy Butler G Austin Rivers UTIL Nikola Vucevic,,,
203,632492979,r1ichard (2/2),0,299.5,PG Shelvin Mack SG Bradley Beal SF Jimmy Butler PF Kevin Love C Nikola Vucevic F Trevor Ariza G Malcolm Brogdon UTIL Tyreke Evans,,,
203,632694608,DSalsmanmo (16/30),0,299.5,PG Jrue Holiday SG Jordan McRae SF Michael Kidd-Gilchrist PF Kevin Love C Rudy Gobert F Montrezl Harrell G Jimmy Butler UTIL Trevor Ariza,,,
203,632694618,DSalsmanmo (26/30),0,299.5,PG Malcolm Brogdon SG Jordan McRae SF Jimmy Butler PF Kevin Love C Greg Monroe F Montrezl Harrell G Jrue Holiday UTIL Rudy Gobert,,,
206,632508042,bschultheis (1/18),0,299,PG Michael Carter-Williams SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Rudy Gobert F LeBron James G Jimmy Butler UTIL Serge Ibaka,,,
206,632508111,bschultheis (2/18),0,299,PG Michael Carter-Williams SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Rudy Gobert F LeBron James G Jimmy Butler UTIL Serge Ibaka,,,
206,632508140,bschultheis (3/18),0,299,PG Michael Carter-Williams SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Rudy Gobert F LeBron James G Jimmy Butler UTIL Serge Ibaka,,,
206,632508163,bschultheis (4/18),0,299,PG Michael Carter-Williams SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Rudy Gobert F LeBron James G Jimmy Butler UTIL Serge Ibaka,,,
206,632516646,bschultheis (5/18),0,299,PG Michael Carter-Williams SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Rudy Gobert F LeBron James G Jimmy Butler UTIL Serge Ibaka,,,
206,632516670,bschultheis (6/18),0,299,PG Michael Carter-Williams SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Rudy Gobert F LeBron James G Jimmy Butler UTIL Serge Ibaka,,,
206,632516806,bschultheis (7/18),0,299,PG Michael Carter-Williams SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Rudy Gobert F LeBron James G Jimmy Butler UTIL Serge Ibaka,,,
206,632516851,bschultheis (8/18),0,299,PG Michael Carter-Williams SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Rudy Gobert F LeBron James G Jimmy Butler UTIL Serge Ibaka,,,
206,632516941,bschultheis (9/18),0,299,PG Michael Carter-Williams SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Rudy Gobert F LeBron James G Jimmy Butler UTIL Serge Ibaka,,,
206,632516967,bschultheis (10/18),0,299,PG Michael Carter-Williams SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Rudy Gobert F LeBron James G Jimmy Butler UTIL Serge Ibaka,,,
206,632516987,bschultheis (11/18),0,299,PG Michael Carter-Williams SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Rudy Gobert F LeBron James G Jimmy Butler UTIL Serge Ibaka,,,
206,632517035,bschultheis (12/18),0,299,PG Michael Carter-Williams SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Rudy Gobert F LeBron James G Jimmy Butler UTIL Serge Ibaka,,,
206,632518261,bschultheis (13/18),0,299,PG Michael Carter-Williams SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Rudy Gobert F LeBron James G Jimmy Butler UTIL Serge Ibaka,,,
206,632518292,bschultheis (14/18),0,299,PG Michael Carter-Williams SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Rudy Gobert F LeBron James G Jimmy Butler UTIL Serge Ibaka,,,
206,632518414,bschultheis (15/18),0,299,PG Michael Carter-Williams SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Rudy Gobert F LeBron James G Jimmy Butler UTIL Serge Ibaka,,,
206,632518454,bschultheis (16/18),0,299,PG Michael Carter-Williams SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Rudy Gobert F LeBron James G Jimmy Butler UTIL Serge Ibaka,,,
206,632518487,bschultheis (17/18),0,299,PG Michael Carter-Williams SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Rudy Gobert F LeBron James G Jimmy Butler UTIL Serge Ibaka,,,
206,632518519,bschultheis (18/18),0,299,PG Michael Carter-Williams SG Jordan McRae SF Trevor Ariza PF Frank Kaminsky C Rudy Gobert F LeBron James G Jimmy Butler UTIL Serge Ibaka,,,
224,632196977,dr_jpop,0,298.75,PG Derrick Rose SG Nicolas Batum SF Jimmy Butler PF Montrezl Harrell C Nikola Jokic F Doug McDermott G Eric Bledsoe UTIL Jordan McRae,,,
224,632473177,NILKNARF (29/30),0,298.75,PG Giannis Antetokounmpo SG Jordan McRae SF LeBron James PF Nikola Mirotic C Greg Monroe F Frank Kaminsky G Jimmy Butler UTIL Jamal Crawford,,,
226,632182824,RexGrossman (4/30),0,297.75,PG Emmanuel Mudiay SG Jimmy Butler SF LeBron James PF Kevin Love C Greg Monroe F Frank Kaminsky G Michael Carter-Williams UTIL Steven Adams,,,
226,632728570,sun_of_a_beach (1/2),0,297.75,PG Jrue Holiday SG Jimmy Butler SF Danilo Gallinari PF Serge Ibaka C Marcin Gortat F Aaron Gordon G Sean Kilpatrick UTIL Enes Kanter,,,
