Player_ID,,Name,Team,ou,odds,Position,GAME_DATE,Game_ID,Home,OPP,MIN,salary,DKFPS,MINavg,salaryavg,DKFPSavg,MINstd,salarystd,DKFPSstd
203937,44640,Kyle Anderson,SAS,207.0,-11.0,PG/SF,2017-12-26,21700502.0,1.0,BKN,0.0,4600.0,0.0,,,,,,
203939,44720,Dwight Powell,DAL,209.0,6.0,PF/C,2017-12-26,21700499.0,1.0,TOR,0.0,3100.0,0.0,,,,,,
203940,44557,Adreian Payne,ORL,205.0,7.0,PF,2017-12-26,21700500.0,0.0,MIA,0.0,3600.0,0.0,,,,,,
203961,44705,Eric Moreland,DET,208.0,-2.0,PF/C,2017-12-26,21700498.0,1.0,IND,0.0,3000.0,0.0,,,,,,
203966,44669,Jamil Wilson,LAC,205.0,-5.0,SF/PF,2017-12-26,21700505.0,1.0,SAC,0.0,3700.0,0.0,,,,,,
203992,44625,Bogdan Bogdanovic,SAC,205.0,5.0,SG/SF,2017-12-26,21700505.0,0.0,LAC,0.0,4000.0,0.0,,,,,,
203999,44607,Nikola Jokic,DEN,205.0,-6.0,C,2017-12-26,21700503.0,1.0,UTA,0.0,7900.0,0.0,,,,,,
204020,44587,Tyler Johnson,MIA,205.0,-7.0,PG/SG,2017-12-26,21700500.0,1.0,ORL,0.0,5700.0,0.0,,,,,,
204038,44619,Langston Galloway,DET,208.0,-2.0,PG/SG,2017-12-26,21700498.0,1.0,IND,0.0,3600.0,0.0,,,,,,
204060,44641,Joe Ingles,UTA,205.0,6.0,SG/SF,2017-12-26,21700503.0,0.0,DEN,0.0,4900.0,0.0,,,,,,
1626143,44707,Jahlil Okafor,PHI,,,C,2017-12-26,21700502.0,,SAS,0.0,3500.0,0.0,,,,,,
1626144,44727,Emmanuel Mudiay,DEN,205.0,-6.0,PG,2017-12-26,21700503.0,1.0,UTA,0.0,3800.0,0.0,,,,,,
1626149,44738,Montrezl Harrell,LAC,205.0,-5.0,PF/C,2017-12-26,21700505.0,1.0,SAC,0.0,3500.0,0.0,,,,,,
1626150,44595,Andrew Harrison,MEM,205.0,-2.0,PG/SG,2017-12-26,21700504.0,0.0,PHX,0.0,4100.0,0.0,,,,,,
1626153,44572,Delon Wright,TOR,209.0,-6.0,PG/SG,2017-12-26,21700499.0,0.0,DAL,0.0,3800.0,0.0,,,,,,
1626155,44673,Sam Dekker,LAC,205.0,-5.0,SF/PF,2017-12-26,21700505.0,1.0,SAC,0.0,3600.0,0.0,,,,,,
1626161,44586,Willie Cauley-Stein,SAC,205.0,5.0,PF/C,2017-12-26,21700505.0,0.0,LAC,0.0,5500.0,0.0,,,,,,
1626164,44653,Devin Booker,PHX,205.0,2.0,SG/SF,2017-12-26,21700504.0,1.0,MEM,0.0,8000.0,0.0,,,,,,
1626167,44611,Myles Turner,IND,208.0,2.0,C,2017-12-26,21700498.0,0.0,DET,0.0,6700.0,0.0,,,,,,
1626168,44690,Trey Lyles,DEN,205.0,-6.0,SF/PF,2017-12-26,21700503.0,1.0,UTA,0.0,4500.0,0.0,,,,,,
1626169,44626,Stanley Johnson,DET,208.0,-2.0,SG/SF,2017-12-26,21700498.0,1.0,IND,0.0,4100.0,0.0,,,,,,
1626170,44589,Jerian Grant,CHI,213.0,7.0,PG/SG,2017-12-26,21700501.0,0.0,MIL,0.0,3900.0,0.0,,,,,,
1626171,44689,Bobby Portis,CHI,213.0,7.0,PF,2017-12-26,21700501.0,0.0,MIL,0.0,4600.0,0.0,,,,,,
1626173,44722,Rashad Vaughn,MIL,213.0,-7.0,SG/SF,2017-12-26,21700501.0,1.0,CHI,0.0,3000.0,0.0,,,,,,
1626175,44576,Jordan Mickey,MIA,205.0,-7.0,PF/C,2017-12-26,21700500.0,1.0,ORL,0.0,4200.0,0.0,,,,,,
1626178,44597,Rondae Hollis-Jefferson,BKN,207.0,11.0,SF/PF,2017-12-26,21700502.0,0.0,SAS,0.0,5900.0,0.0,,,,,,
1626181,44613,Norman Powell,TOR,209.0,-6.0,SG/SF,2017-12-26,21700499.0,0.0,DAL,0.0,3500.0,0.0,,,,,,
1626185,44749,Jarell Martin,MEM,205.0,-2.0,PF/C,2017-12-26,21700504.0,0.0,PHX,0.0,3500.0,0.0,,,,,,
1626196,44582,Josh Richardson,MIA,205.0,-7.0,SG/SF,2017-12-26,21700500.0,1.0,ORL,0.0,6800.0,0.0,,,,,,
1626202,44677,Joe Young,IND,208.0,2.0,PG/SG,2017-12-26,21700498.0,0.0,DET,0.0,3000.0,0.0,,,,,,
1626205,44657,Vince Hunter,MEM,205.0,-2.0,PF,2017-12-26,21700504.0,0.0,PHX,0.0,3000.0,0.0,,,,,,
1626209,44563,Mario Hezonja,ORL,205.0,7.0,SG,2017-12-26,21700500.0,0.0,MIA,0.0,5000.0,0.0,,,,,,
1626220,44681,Royce O'Neale,UTA,205.0,6.0,SF,2017-12-26,21700503.0,0.0,DEN,0.0,3000.0,0.0,,,,,,
1626245,44703,Cristiano Felicio,CHI,213.0,7.0,PF/C,2017-12-26,21700501.0,0.0,MIL,0.0,3000.0,0.0,,,,,,
1626246,44700,Boban Marjanovic,DET,208.0,-2.0,C,2017-12-26,21700498.0,1.0,IND,0.0,3300.0,0.0,,,,,,
1626257,44688,Salah Mejri,DAL,209.0,6.0,C,2017-12-26,21700499.0,1.0,TOR,0.0,3000.0,0.0,,,,,,
1627733,44714,Dragan Bender,PHX,205.0,2.0,PF/C,2017-12-26,21700504.0,1.0,MEM,0.0,3400.0,0.0,,,,,,
1627734,44671,Domantas Sabonis,IND,208.0,2.0,PF/C,2017-12-26,21700498.0,0.0,DET,0.0,5400.0,0.0,,,,,,
1627736,44699,Malik Beasley,DEN,205.0,-6.0,SG,2017-12-26,21700503.0,1.0,UTA,0.0,3200.0,0.0,,,,,,
1627737,44615,Marquese Chriss,PHX,205.0,2.0,PF/C,2017-12-26,21700504.0,1.0,MEM,0.0,3500.0,0.0,,,,,,
1627738,44682,Deyonta Davis,MEM,205.0,-2.0,PF/C,2017-12-26,21700504.0,0.0,PHX,0.0,3000.0,0.0,,,,,,
1627739,44651,Kris Dunn,CHI,213.0,7.0,PG/SG,2017-12-26,21700501.0,0.0,MIL,0.0,7000.0,0.0,,,,,,
1627740,44706,Henry Ellenson,DET,208.0,-2.0,PF/C,2017-12-26,21700498.0,1.0,IND,0.0,3000.0,0.0,,,,,,
1627741,44602,Buddy Hield,SAC,205.0,5.0,SG/SF,2017-12-26,21700505.0,0.0,LAC,0.0,4700.0,0.0,,,,,,
1627746,44742,Skal Labissiere,SAC,205.0,5.0,PF/C,2017-12-26,21700505.0,0.0,LAC,0.0,3300.0,0.0,,,,,,
1627747,44643,Caris LeVert,BKN,207.0,11.0,SG/SF,2017-12-26,21700502.0,0.0,SAS,0.0,5100.0,0.0,,,,,,
1627748,44659,Thon Maker,MIL,213.0,-7.0,PF/C,2017-12-26,21700501.0,1.0,CHI,0.0,3400.0,0.0,,,,,,
1627749,44631,Dejounte Murray,SAS,207.0,-11.0,PG,2017-12-26,21700502.0,1.0,BKN,0.0,4400.0,0.0,,,,,,
1627750,44663,Jamal Murray,DEN,205.0,-6.0,PG/SG,2017-12-26,21700503.0,1.0,UTA,0.0,5900.0,0.0,,,,,,
1627751,44620,Jakob Poeltl,TOR,209.0,-6.0,PF/C,2017-12-26,21700499.0,0.0,DAL,0.0,3800.0,0.0,,,,,,
1627755,44621,Tyler Ulis,PHX,205.0,2.0,PG,2017-12-26,21700504.0,1.0,MEM,0.0,3600.0,0.0,,,,,,
1627756,44638,Denzel Valentine,CHI,213.0,7.0,SG/SF,2017-12-26,21700501.0,0.0,MIL,0.0,4700.0,0.0,,,,,,
1627763,44581,Malcolm Brogdon,MIL,213.0,-7.0,PG/SG,2017-12-26,21700501.0,1.0,CHI,0.0,4800.0,0.0,,,,,,
1627781,44665,Malachi Richardson,SAC,205.0,5.0,SG/SF,2017-12-26,21700505.0,0.0,LAC,0.0,3000.0,0.0,,,,,,
1627783,44666,Pascal Siakam,TOR,209.0,-6.0,PF,2017-12-26,21700499.0,0.0,DAL,0.0,3800.0,0.0,,,,,,
1627812,44633,Yogi Ferrell,DAL,209.0,6.0,PG/SG,2017-12-26,21700499.0,1.0,TOR,0.0,4500.0,0.0,,,,,,
1627823,44698,Juancho Hernangomez,DEN,205.0,-6.0,SF/PF,2017-12-26,21700503.0,1.0,UTA,0.0,3300.0,0.0,,,,,,
1627832,44614,Fred VanVleet,TOR,209.0,-6.0,PG,2017-12-26,21700499.0,0.0,DAL,0.0,3500.0,0.0,,,,,,
1627834,44743,Georgios Papagiannis,SAC,205.0,5.0,C,2017-12-26,21700505.0,0.0,LAC,0.0,3000.0,0.0,,,,,,
1627835,44694,Paul Zipser,CHI,213.0,7.0,SG/SF,2017-12-26,21700501.0,0.0,MIL,0.0,3300.0,0.0,,,,,,
1627854,44713,Bryn Forbes,SAS,207.0,-11.0,PG/SG,2017-12-26,21700502.0,1.0,BKN,0.0,3500.0,0.0,,,,,,
1628021,44724,David Nwaba,CHI,213.0,7.0,PG/SG,2017-12-26,21700501.0,0.0,MIL,0.0,4000.0,0.0,,,,,,
1628367,44623,Josh Jackson,PHX,205.0,2.0,SG/SF,2017-12-26,21700504.0,1.0,MEM,0.0,4100.0,0.0,,,,,,
1628371,44685,Jonathan Isaac,ORL,205.0,7.0,SF/PF,2017-12-26,21700500.0,0.0,MIA,0.0,3300.0,0.0,,,,,,
1628372,44585,Dennis Smith Jr.,DAL,209.0,6.0,PG/SG,2017-12-26,21700499.0,1.0,TOR,0.0,4800.0,0.0,,,,,,
1628374,44584,Lauri Markkanen,CHI,213.0,7.0,PF,2017-12-26,21700501.0,0.0,MIL,0.0,5400.0,0.0,,,,,,
1628378,44578,Donovan Mitchell,UTA,205.0,6.0,PG/SG,2017-12-26,21700503.0,0.0,DEN,0.0,7300.0,0.0,,,,,,
1628379,44744,Luke Kennard,DET,208.0,-2.0,SG,2017-12-26,21700498.0,1.0,IND,0.0,3600.0,0.0,,,,,,
1628382,44725,Justin Jackson,SAC,205.0,5.0,SG/SF,2017-12-26,21700505.0,0.0,LAC,0.0,3000.0,0.0,,,,,,
1628384,44617,OG Anunoby,TOR,209.0,-6.0,SF/PF,2017-12-26,21700499.0,0.0,DAL,0.0,3700.0,0.0,,,,,,
1628386,44702,Jarrett Allen,BKN,207.0,11.0,PF/C,2017-12-26,21700502.0,0.0,SAS,0.0,3400.0,0.0,,,,,,
1628387,44719,Ike Anigbogu,IND,208.0,2.0,PF/C,2017-12-26,21700498.0,0.0,DET,0.0,3000.0,0.0,,,,,,
1628388,44716,TJ Leaf,IND,208.0,2.0,SF/PF,2017-12-26,21700498.0,0.0,DET,0.0,3000.0,0.0,,,,,,
