Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U,penalty,Final
C,Omer Asik,3000,Dal@NO 08:00PM ET,11.938,NO,1,0,13.607,7.062,5.125,4.000,7.000,18.000,0.191,-4.500,199.500,-14.204,0.000
C,A.J. Hammons,3000,Dal@NO 08:00PM ET,4.167,Dal,0,0,4.833,2.125,4.438,5.750,20.500,18.000,0.004,4.500,199.500,-10.651,0.000
PG,Shabazz Napier,3000,Tor@Por 10:00PM ET,6.816,Por,1,0,6.286,2.636,10.562,15.750,9.000,18.000,0.041,8.000,215.500,0.497,14.750
PG,Fred VanVleet,3000,Tor@Por 10:00PM ET,4.406,Tor,0,0,9.250,1.167,7.438,0.000,11.000,18.000,0.046,-8.000,215.500,4.497,0.000
PG,Delon Wright,3000,Tor@Por 10:00PM ET,0.000,Tor,0,0,0.000,0.000,0.000,0.000,11.000,18.000,0.000,-8.000,215.500,0.000,0.000
PG,Tim Quarterman,3000,Tor@Por 10:00PM ET,3.205,Por,1,0,3.100,1.750,1.500,3.000,9.000,18.000,0.002,8.000,215.500,0.497,0.000
SF,Pat Connaughton,3000,Tor@Por 10:00PM ET,3.327,Por,1,0,2.583,1.094,3.562,1.250,9.000,18.000,0.003,8.000,215.500,0.497,0.000
SF,Bruno Caboclo,3000,Tor@Por 10:00PM ET,3.450,Tor,0,0,0.000,1.500,3.500,1.250,18.000,18.000,0.020,-8.000,215.500,4.497,0.000
PF/C,Ed Davis,3000,Tor@Por 10:00PM ET,13.602,Por,1,0,15.107,7.391,11.000,8.000,15.750,18.000,0.279,8.000,215.500,0.497,6.250
PF/C,Meyers Leonard,3000,Tor@Por 10:00PM ET,12.086,Por,1,0,15.929,5.625,12.062,25.750,15.750,18.000,0.254,8.000,215.500,-8.149,1.250
PF,Jake Layman,3000,Tor@Por 10:00PM ET,4.722,Por,1,0,1.571,1.519,1.062,0.000,21.500,18.000,0.032,8.000,215.500,0.497,0.000
PF,Noah Vonleh,3000,Tor@Por 10:00PM ET,8.920,Por,1,0,6.286,4.589,12.312,11.500,21.500,18.000,0.067,8.000,215.500,0.497,19.500
PF,Pascal Siakam,3000,Tor@Por 10:00PM ET,13.086,Tor,0,0,10.750,8.312,13.125,2.500,29.000,18.000,0.222,-8.000,215.500,-2.089,0.000
C,Festus Ezeli,3000,Tor@Por 10:00PM ET,0.000,Por,1,0,0.000,0.000,0.000,0.000,10.000,18.000,0.000,8.000,215.500,0.000,0.000
C,Jared Sullinger,3000,Tor@Por 10:00PM ET,0.000,Tor,0,0,0.000,0.000,0.000,,28.000,18.000,,-8.000,215.500,4.497,0.000
C,Jakob Poeltl,3000,Tor@Por 10:00PM ET,7.967,Tor,0,0,7.950,3.781,2.562,2.500,28.000,18.000,0.045,-8.000,215.500,-0.936,0.000
