Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
854,620051486,jmc315 (3/10),0,261.5,PG Russell Westbrook SG DeAndre Liggins SF Markieff Morris PF Thomas Robinson C Marcin Gortat F Anthony Davis G Emmanuel Mudiay UTIL Dewayne Dedmon,,,
854,620104018,Wegobball53 (1/2),0,261.5,PG Damian Lillard SG Kent Bazemore SF Luol Deng PF James Johnson C Hassan Whiteside F Jabari Parker G Nick Young UTIL Al Horford,,,
854,620210496,avengersrule,0,261.5,PG Damian Lillard SG Kent Bazemore SF Kevin Durant PF Thomas Robinson C Nikola Jokic F Kevin Love G Devin Booker UTIL Austin Rivers,,,
859,620051395,jryan409,0,261.25,PG John Wall SG Marcus Smart SF Kevin Durant PF Thomas Robinson C Marcin Gortat F David Lee G Giannis Antetokounmpo UTIL Steven Adams,,,
860,619660487,SlowQueen (2/10),0,261,PG Kemba Walker SG Jodie Meeks SF T.J. Warren PF Karl-Anthony Towns C Andre Drummond F Paul Millsap G Jrue Holiday UTIL Dewayne Dedmon,,,
860,619660489,SlowQueen (4/10),0,261,PG Kemba Walker SG Jodie Meeks SF T.J. Warren PF Karl-Anthony Towns C Andre Drummond F Paul Millsap G Jrue Holiday UTIL Dewayne Dedmon,,,
860,619660491,SlowQueen (6/10),0,261,PG Kemba Walker SG Jodie Meeks SF T.J. Warren PF Karl-Anthony Towns C Andre Drummond F Paul Millsap G Jrue Holiday UTIL Dewayne Dedmon,,,
860,619660493,SlowQueen (8/10),0,261,PG Kemba Walker SG Jodie Meeks SF T.J. Warren PF Karl-Anthony Towns C Andre Drummond F Paul Millsap G Jrue Holiday UTIL Dewayne Dedmon,,,
860,619660495,SlowQueen (10/10),0,261,PG Kemba Walker SG Jodie Meeks SF T.J. Warren PF Karl-Anthony Towns C Andre Drummond F Paul Millsap G Jrue Holiday UTIL Dewayne Dedmon,,,
860,619858536,BabySteph (2/2),0,261,PG Elfrid Payton SG Nick Young SF Luol Deng PF Karl-Anthony Towns C Marcin Gortat F Marreese Speights G Giannis Antetokounmpo UTIL Tyler Johnson,,,
860,619926572,Spyder1977 (2/10),0,261,PG Kyrie Irving SG Marcus Smart SF Andrew Wiggins PF Jabari Parker C Tristan Thompson F Taj Gibson G Giannis Antetokounmpo UTIL Maurice Harkless,,,
860,619926616,Spyder1977 (4/10),0,261,PG Kyrie Irving SG Marcus Smart SF Andrew Wiggins PF Jabari Parker C Tristan Thompson F Taj Gibson G Giannis Antetokounmpo UTIL Maurice Harkless,,,
860,619930903,Spyder1977 (6/10),0,261,PG Kyrie Irving SG Marcus Smart SF Andrew Wiggins PF Jabari Parker C Tristan Thompson F Taj Gibson G Giannis Antetokounmpo UTIL Maurice Harkless,,,
860,619930930,Spyder1977 (8/10),0,261,PG Kyrie Irving SG Marcus Smart SF Andrew Wiggins PF Jabari Parker C Tristan Thompson F Taj Gibson G Giannis Antetokounmpo UTIL Maurice Harkless,,,
860,619940806,Spyder1977 (10/10),0,261,PG Kyrie Irving SG Marcus Smart SF Andrew Wiggins PF Jabari Parker C Tristan Thompson F Taj Gibson G Giannis Antetokounmpo UTIL Maurice Harkless,,,
871,619938579,Winebest (2/2),0,260.75,PG Russell Westbrook SG DeAndre Liggins SF Kyle Korver PF David Lee C Dewayne Dedmon F LaMarcus Aldridge G Jeremy Lin UTIL Giannis Antetokounmpo,,,
871,620031003,Samwelius,0,260.75,PG Isaiah Thomas SG Lou Williams SF Kevin Durant PF James Johnson C Jonas Valanciunas F Jon Leuer G Kyrie Irving UTIL Jahlil Okafor,,,
871,620201576,rjg7,0,260.75,PG Giannis Antetokounmpo SG Klay Thompson SF Justise Winslow PF Dwight Powell C Andre Drummond F Serge Ibaka G Rajon Rondo UTIL Kenneth Faried,,,
871,620233620,atevlowitz,0,260.75,PG Patty Mills SG DeMar DeRozan SF Jimmy Butler PF Paul Millsap C Brook Lopez F Karl-Anthony Towns G Jodie Meeks UTIL Timofey Mozgov,,,
875,620120903,vicz1,0,260.5,PG Isaiah Thomas SG Will Barton SF Justise Winslow PF Harrison Barnes C Draymond Green F Robert Covington G Reggie Jackson UTIL Bradley Beal,,,
875,620138534,JoSmoov (1/2),0,260.5,PG Stephen Curry SG Jodie Meeks SF Kevin Durant PF Jon Leuer C Hassan Whiteside F James Johnson G D'Angelo Russell UTIL Nikola Jokic,,,
875,620138592,JoSmoov (2/2),0,260.5,PG Stephen Curry SG Jodie Meeks SF Kevin Durant PF Jon Leuer C Hassan Whiteside F James Johnson G D'Angelo Russell UTIL Nikola Jokic,,,
878,619506652,BirdWings (1/3),0,260.25,PG D.J. Augustin SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Timofey Mozgov F Kevin Durant G Stephen Curry UTIL Kemba Walker,,,
878,619518325,FantasyFr3ak (1/10),0,260.25,PG Dennis Schroder SG Kent Bazemore SF Kevin Durant PF Anthony Davis C Timofey Mozgov F Thomas Robinson G Jeremy Lin UTIL Reggie Jackson,,,
878,619518326,FantasyFr3ak (2/10),0,260.25,PG Dennis Schroder SG Kent Bazemore SF Kevin Durant PF Anthony Davis C Timofey Mozgov F Thomas Robinson G Jeremy Lin UTIL Reggie Jackson,,,
878,619518327,FantasyFr3ak (3/10),0,260.25,PG Dennis Schroder SG Kent Bazemore SF Kevin Durant PF Anthony Davis C Timofey Mozgov F Thomas Robinson G Jeremy Lin UTIL Reggie Jackson,,,
878,619518328,FantasyFr3ak (4/10),0,260.25,PG Dennis Schroder SG Kent Bazemore SF Kevin Durant PF Anthony Davis C Timofey Mozgov F Thomas Robinson G Jeremy Lin UTIL Reggie Jackson,,,
878,619518329,FantasyFr3ak (5/10),0,260.25,PG Dennis Schroder SG Kent Bazemore SF Kevin Durant PF Anthony Davis C Timofey Mozgov F Thomas Robinson G Jeremy Lin UTIL Reggie Jackson,,,
878,619518330,FantasyFr3ak (6/10),0,260.25,PG Dennis Schroder SG Kent Bazemore SF Kevin Durant PF Anthony Davis C Timofey Mozgov F Thomas Robinson G Jeremy Lin UTIL Reggie Jackson,,,
878,619518331,FantasyFr3ak (7/10),0,260.25,PG Dennis Schroder SG Kent Bazemore SF Kevin Durant PF Anthony Davis C Timofey Mozgov F Thomas Robinson G Jeremy Lin UTIL Reggie Jackson,,,
878,619518332,FantasyFr3ak (8/10),0,260.25,PG Dennis Schroder SG Kent Bazemore SF Kevin Durant PF Anthony Davis C Timofey Mozgov F Thomas Robinson G Jeremy Lin UTIL Reggie Jackson,,,
878,619518333,FantasyFr3ak (9/10),0,260.25,PG Dennis Schroder SG Kent Bazemore SF Kevin Durant PF Anthony Davis C Timofey Mozgov F Thomas Robinson G Jeremy Lin UTIL Reggie Jackson,,,
878,619518334,FantasyFr3ak (10/10),0,260.25,PG Dennis Schroder SG Kent Bazemore SF Kevin Durant PF Anthony Davis C Timofey Mozgov F Thomas Robinson G Jeremy Lin UTIL Reggie Jackson,,,
878,619935340,BirdWings (3/3),0,260.25,PG D.J. Augustin SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Timofey Mozgov F Kevin Durant G Stephen Curry UTIL Kemba Walker,,,
878,620216528,TRieck98,0,260.25,PG Ricky Rubio SG Jimmy Butler SF Luol Deng PF Serge Ibaka C Rudy Gobert F Kenneth Faried G Eric Gordon UTIL Bradley Beal,,,
891,620191111,rock832 (2/2),0,259.75,PG Goran Dragic SG Devin Booker SF Gordon Hayward PF Jon Leuer C Marc Gasol F Justise Winslow G Dennis Schroder UTIL Thomas Robinson,,,
892,619778296,saklarin9 (10/10),0,259.5,PG Stephen Curry SG Brandon Knight SF Luol Deng PF James Johnson C Marc Gasol F T.J. Warren G Kemba Walker UTIL Damian Lillard,,,
893,619405429,draftwiz,0,259.25,PG Isaiah Thomas SG Bradley Beal SF Luol Deng PF Thomas Robinson C Timofey Mozgov F Draymond Green G Kemba Walker UTIL Hassan Whiteside,,,
893,619605332,joeaugie (4/5),0,259.25,PG Stephen Curry SG Marco Belinelli SF Kawhi Leonard PF Draymond Green C Dewayne Dedmon F Joel Embiid G Goran Dragic UTIL Greg Monroe,,,
895,619924549,HoosierDaddyDK,0,259,PG Eric Bledsoe SG Lou Williams SF Andrew Wiggins PF Otto Porter C LaMarcus Aldridge F Karl-Anthony Towns G Deron Williams UTIL Jameer Nelson,,,
895,620228444,jamesdsuperdad (4/8),0,259,PG Stephen Curry SG Klay Thompson SF Kevin Durant PF Draymond Green C Mason Plumlee F Enes Kanter G C.J. McCollum UTIL Jodie Meeks,,,
895,620238532,jamesdsuperdad (7/8),0,259,PG Stephen Curry SG Klay Thompson SF Kevin Durant PF Draymond Green C Mason Plumlee F Enes Kanter G C.J. McCollum UTIL Jodie Meeks,,,
898,620177190,Tjmixer11,0,258.5,PG Damian Lillard SG Marcus Smart SF Kevin Durant PF Gorgui Dieng C Anthony Davis F David Lee G Jodie Meeks UTIL Marcin Gortat,,,
899,620093021,Clownbaby77 (1/3),0,258.25,PG Stephen Curry SG C.J. McCollum SF Jae Crowder PF Thomas Robinson C Hassan Whiteside F Kevin Durant G Deron Williams UTIL Austin Rivers,,,
899,620120547,Clownbaby77 (2/3),0,258.25,PG Stephen Curry SG C.J. McCollum SF Jae Crowder PF Thomas Robinson C Hassan Whiteside F Kevin Durant G Deron Williams UTIL Austin Rivers,,,
899,620120665,Clownbaby77 (3/3),0,258.25,PG Stephen Curry SG C.J. McCollum SF Jae Crowder PF Thomas Robinson C Hassan Whiteside F Kevin Durant G Deron Williams UTIL Austin Rivers,,,
899,620224118,tj3373266312,0,258.25,PG Giannis Antetokounmpo SG Josh Richardson SF Kawhi Leonard PF Thomas Robinson C Dewayne Dedmon F Kent Bazemore G Dennis Schroder UTIL Kemba Walker,,,
903,620135776,claycomb84 (1/2),0,258,PG Damian Lillard SG C.J. McCollum SF Gordon Hayward PF Otto Porter C Hassan Whiteside F Marcus Smart G Joe Ingles UTIL Sergio Rodríguez,,,
904,619399781,alyssapo,0,257.75,PG Isaiah Thomas SG Iman Shumpert SF Gordon Hayward PF Marreese Speights C Marc Gasol F Thomas Robinson G Kyrie Irving UTIL Rudy Gobert,,,
904,619417562,hkmaz (1/10),0,257.75,PG Damian Lillard SG Lou Williams SF Kevin Durant PF David Lee C DeAndre Jordan F Thomas Robinson G Giannis Antetokounmpo UTIL Timofey Mozgov,,,
904,619417567,hkmaz (2/10),0,257.75,PG Damian Lillard SG Lou Williams SF Kevin Durant PF David Lee C DeAndre Jordan F Thomas Robinson G Giannis Antetokounmpo UTIL Timofey Mozgov,,,
904,619417576,hkmaz (3/10),0,257.75,PG Damian Lillard SG Lou Williams SF Kevin Durant PF David Lee C DeAndre Jordan F Thomas Robinson G Giannis Antetokounmpo UTIL Timofey Mozgov,,,
904,619417577,hkmaz (4/10),0,257.75,PG Damian Lillard SG Lou Williams SF Kevin Durant PF David Lee C DeAndre Jordan F Thomas Robinson G Giannis Antetokounmpo UTIL Timofey Mozgov,,,
904,619417579,hkmaz (5/10),0,257.75,PG Damian Lillard SG Lou Williams SF Kevin Durant PF David Lee C DeAndre Jordan F Thomas Robinson G Giannis Antetokounmpo UTIL Timofey Mozgov,,,
904,619422291,hkmaz (6/10),0,257.75,PG Damian Lillard SG Lou Williams SF Kevin Durant PF David Lee C DeAndre Jordan F Thomas Robinson G Giannis Antetokounmpo UTIL Timofey Mozgov,,,
904,619422339,hkmaz (7/10),0,257.75,PG Damian Lillard SG Lou Williams SF Kevin Durant PF David Lee C DeAndre Jordan F Thomas Robinson G Giannis Antetokounmpo UTIL Timofey Mozgov,,,
904,619422348,hkmaz (8/10),0,257.75,PG Damian Lillard SG Lou Williams SF Kevin Durant PF David Lee C DeAndre Jordan F Thomas Robinson G Giannis Antetokounmpo UTIL Timofey Mozgov,,,
904,619441230,hkmaz (9/10),0,257.75,PG Damian Lillard SG Lou Williams SF Kevin Durant PF David Lee C DeAndre Jordan F Thomas Robinson G Giannis Antetokounmpo UTIL Timofey Mozgov,,,
904,619441233,hkmaz (10/10),0,257.75,PG Damian Lillard SG Lou Williams SF Kevin Durant PF David Lee C DeAndre Jordan F Thomas Robinson G Giannis Antetokounmpo UTIL Timofey Mozgov,,,
915,619386068,packmanmatt (1/5),0,257.5,PG Dennis Schroder SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Hassan Whiteside F Thomas Robinson G Kent Bazemore UTIL Nikola Jokic,,,
915,619386079,packmanmatt (2/5),0,257.5,PG Dennis Schroder SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Hassan Whiteside F Thomas Robinson G Kent Bazemore UTIL Nikola Jokic,,,
915,619394888,packmanmatt (3/5),0,257.5,PG Dennis Schroder SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Hassan Whiteside F Thomas Robinson G Kent Bazemore UTIL Nikola Jokic,,,
915,619394898,packmanmatt (4/5),0,257.5,PG Dennis Schroder SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Hassan Whiteside F Thomas Robinson G Kent Bazemore UTIL Nikola Jokic,,,
915,619411459,packmanmatt (5/5),0,257.5,PG Dennis Schroder SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Hassan Whiteside F Thomas Robinson G Kent Bazemore UTIL Nikola Jokic,,,
915,619526186,mikestanley51,0,257.5,PG Kyrie Irving SG C.J. McCollum SF Kent Bazemore PF LaMarcus Aldridge C Marc Gasol F James Johnson G Kemba Walker UTIL Iman Shumpert,,,
915,620095961,brewmeistercole (1/5),0,257.5,PG Dennis Schroder SG Kent Bazemore SF Kawhi Leonard PF Paul Millsap C Hassan Whiteside F Thomas Robinson G Jodie Meeks UTIL Nikola Jokic,,,
915,620095970,brewmeistercole (2/5),0,257.5,PG Dennis Schroder SG Kent Bazemore SF Kawhi Leonard PF Paul Millsap C Hassan Whiteside F Thomas Robinson G Jodie Meeks UTIL Nikola Jokic,,,
915,620095978,brewmeistercole (3/5),0,257.5,PG Dennis Schroder SG Kent Bazemore SF Kawhi Leonard PF Paul Millsap C Hassan Whiteside F Thomas Robinson G Jodie Meeks UTIL Nikola Jokic,,,
915,620113934,brewmeistercole (4/5),0,257.5,PG Dennis Schroder SG Kent Bazemore SF Kawhi Leonard PF Paul Millsap C Hassan Whiteside F Thomas Robinson G Jodie Meeks UTIL Nikola Jokic,,,
915,620123713,brewmeistercole (5/5),0,257.5,PG Dennis Schroder SG Kent Bazemore SF Kawhi Leonard PF Paul Millsap C Hassan Whiteside F Thomas Robinson G Jodie Meeks UTIL Nikola Jokic,,,
915,620213877,jds2721,0,257.5,PG Dennis Schroder SG Kent Bazemore SF Kawhi Leonard PF Paul Millsap C Hassan Whiteside F Thomas Robinson G Jodie Meeks UTIL Nikola Jokic,,,
927,620238336,jamesdsuperdad (6/8),0,257.25,PG Stephen Curry SG Klay Thompson SF Kevin Durant PF JaMychal Green C Steven Adams F DeMarcus Cousins G Allen Crabbe UTIL Zaza Pachulia,,,
927,620238567,jamesdsuperdad (8/8),0,257.25,PG Stephen Curry SG Klay Thompson SF Kevin Durant PF JaMychal Green C Steven Adams F DeMarcus Cousins G Allen Crabbe UTIL Zaza Pachulia,,,
929,619755229,saklarin9 (4/10),0,257,PG Russell Westbrook SG Iman Shumpert SF Kawhi Leonard PF Mirza Teletovic C Rudy Gobert F Channing Frye G Jrue Holiday UTIL Marcus Smart,,,
929,619854716,Mjharks22 (1/2),0,257,PG Jrue Holiday SG Jodie Meeks SF LeBron James PF Anthony Davis C Dewayne Dedmon F Al-Farouq Aminu G D'Angelo Russell UTIL Andre Drummond,,,
929,619871163,Mjharks22 (2/2),0,257,PG Jrue Holiday SG Jodie Meeks SF LeBron James PF Anthony Davis C Dewayne Dedmon F Al-Farouq Aminu G D'Angelo Russell UTIL Andre Drummond,,,
932,619617836,surfer106,0,256.75,PG Giannis Antetokounmpo SG Klay Thompson SF Kawhi Leonard PF Harrison Barnes C Marcin Gortat F Trevor Ariza G Seth Curry UTIL Enes Kanter,,,
933,619994378,nothing4free (2/2),0,256.25,PG Kyle Lowry SG Eric Gordon SF LeBron James PF Harrison Barnes C Gorgui Dieng F Justise Winslow G Patrick Beverley UTIL Marcus Smart,,,
934,619605330,joeaugie (2/5),0,256,PG Stephen Curry SG Marco Belinelli SF Kawhi Leonard PF Thomas Robinson C Dewayne Dedmon F Draymond Green G Giannis Antetokounmpo UTIL Jeremy Lin,,,
935,619953227,Jsteinbauer227 (1/2),0,255.75,PG Dennis Schroder SG Bradley Beal SF Kawhi Leonard PF Paul Millsap C Karl-Anthony Towns F Thomas Robinson G Marcus Smart UTIL Dewayne Dedmon,,,
935,619960387,Jsteinbauer227 (2/2),0,255.75,PG Dennis Schroder SG Bradley Beal SF Kawhi Leonard PF Paul Millsap C Karl-Anthony Towns F Thomas Robinson G Marcus Smart UTIL Dewayne Dedmon,,,
935,620051485,jmc315 (2/10),0,255.75,PG D.J. Augustin SG Garrett Temple SF Allen Crabbe PF DeMarcus Cousins C Hassan Whiteside F Anthony Davis G Devin Harris UTIL Marcin Gortat,,,
938,619930958,JLordtree (6/10),0,255.5,PG Nicolás Laprovittola SG Marcus Smart SF Kevin Durant PF Anthony Davis C Marcin Gortat F David Lee G Giannis Antetokounmpo UTIL Alex Len,,,
938,620019418,bisdakunited,0,255.5,PG James Harden SG Kyle Korver SF Luol Deng PF David Lee C Serge Ibaka F Andrew Wiggins G Giannis Antetokounmpo UTIL Thomas Robinson,,,
940,619326542,troth062 (1/5),0,255.25,PG D.J. Augustin SG Kyle Korver SF LeBron James PF David Lee C DeMarcus Cousins F Anthony Davis G Jodie Meeks UTIL Bismack Biyombo,,,
940,619326543,troth062 (2/5),0,255.25,PG D.J. Augustin SG Kyle Korver SF LeBron James PF David Lee C DeMarcus Cousins F Anthony Davis G Jodie Meeks UTIL Bismack Biyombo,,,
940,619326544,troth062 (3/5),0,255.25,PG D.J. Augustin SG Kyle Korver SF LeBron James PF David Lee C DeMarcus Cousins F Anthony Davis G Jodie Meeks UTIL Bismack Biyombo,,,
940,619326545,troth062 (4/5),0,255.25,PG D.J. Augustin SG Kyle Korver SF LeBron James PF David Lee C DeMarcus Cousins F Anthony Davis G Jodie Meeks UTIL Bismack Biyombo,,,
940,619326546,troth062 (5/5),0,255.25,PG D.J. Augustin SG Kyle Korver SF LeBron James PF David Lee C DeMarcus Cousins F Anthony Davis G Jodie Meeks UTIL Bismack Biyombo,,,
945,619801589,A_Hort (2/2),0,255,PG James Harden SG Marcus Smart SF Tobias Harris PF Marvin Williams C Mason Plumlee F T.J. Warren G Giannis Antetokounmpo UTIL Marcus Morris,,,
945,620012885,JG29,0,255,PG John Wall SG Iman Shumpert SF Thabo Sefolosha PF David Lee C Nikola Jokic F Kent Bazemore G Giannis Antetokounmpo UTIL Jabari Parker,,,
945,620213202,cls5095,0,255,PG Russell Westbrook SG Jodie Meeks SF Marcus Smart PF Thomas Robinson C Alex Len F K.J. McDaniels G John Wall UTIL James Harden,,,
948,619950270,Dimmack (6/10),0,254.75,PG Damian Lillard SG Gary Harris SF Kawhi Leonard PF Jabari Parker C Nikola Jokic F Joel Embiid G Jeremy Lin UTIL Timofey Mozgov,,,
948,620218690,jamesdsuperdad (1/8),0,254.75,PG John Wall SG Jodie Meeks SF Allen Crabbe PF Enes Kanter C DeAndre Jordan F Andrew Wiggins G Rajon Rondo UTIL Giannis Antetokounmpo,,,
948,620219271,jamesdsuperdad (3/8),0,254.75,PG John Wall SG Jodie Meeks SF Allen Crabbe PF Enes Kanter C DeAndre Jordan F Andrew Wiggins G Rajon Rondo UTIL Giannis Antetokounmpo,,,
948,620242508,SmokinRam (2/2),0,254.75,PG Damian Lillard SG Gary Harris SF Kawhi Leonard PF Jabari Parker C Nikola Jokic F Joel Embiid G Jeremy Lin UTIL Timofey Mozgov,,,
952,619358022,pianoclub (1/10),0,254.25,PG Jrue Holiday SG Jodie Meeks SF LeBron James PF Anthony Bennett C Andre Drummond F Kawhi Leonard G C.J. McCollum UTIL Nikola Jokic,,,
952,619367895,pianoclub (4/10),0,254.25,PG Jrue Holiday SG Jodie Meeks SF LeBron James PF Anthony Bennett C Andre Drummond F Kawhi Leonard G C.J. McCollum UTIL Nikola Jokic,,,
952,619373479,pianoclub (7/10),0,254.25,PG Jrue Holiday SG Jodie Meeks SF LeBron James PF Anthony Bennett C Andre Drummond F Kawhi Leonard G C.J. McCollum UTIL Nikola Jokic,,,
952,619373517,pianoclub (10/10),0,254.25,PG Jrue Holiday SG Jodie Meeks SF LeBron James PF Anthony Bennett C Andre Drummond F Kawhi Leonard G C.J. McCollum UTIL Nikola Jokic,,,
952,619621981,theducksmuggler (3/10),0,254.25,PG Eric Bledsoe SG DeMar DeRozan SF Kawhi Leonard PF Marvin Williams C Timofey Mozgov F David Lee G C.J. McCollum UTIL Hassan Whiteside,,,
952,619622044,theducksmuggler (4/10),0,254.25,PG Eric Bledsoe SG DeMar DeRozan SF Kawhi Leonard PF Marvin Williams C Timofey Mozgov F David Lee G C.J. McCollum UTIL Hassan Whiteside,,,
952,619632216,theducksmuggler (6/10),0,254.25,PG Eric Bledsoe SG DeMar DeRozan SF Kawhi Leonard PF Marvin Williams C Timofey Mozgov F David Lee G C.J. McCollum UTIL Hassan Whiteside,,,
952,619632223,theducksmuggler (7/10),0,254.25,PG Eric Bledsoe SG DeMar DeRozan SF Kawhi Leonard PF Marvin Williams C Timofey Mozgov F David Lee G C.J. McCollum UTIL Hassan Whiteside,,,
952,619639862,theducksmuggler (10/10),0,254.25,PG Eric Bledsoe SG DeMar DeRozan SF Kawhi Leonard PF Marvin Williams C Timofey Mozgov F David Lee G C.J. McCollum UTIL Hassan Whiteside,,,
952,620083132,hunterschmidt16,0,254.25,PG Tim Frazier SG Josh Richardson SF Maurice Harkless PF James Johnson C Cody Zeller F Kevin Durant G Kyrie Irving UTIL Giannis Antetokounmpo,,,
962,619675450,dkiefr19 (1/9),0,254,PG Kyrie Irving SG Bradley Beal SF Justise Winslow PF Draymond Green C Timofey Mozgov F Andrew Wiggins G Kyle Lowry UTIL Tristan Thompson,,,
962,619675451,dkiefr19 (2/9),0,254,PG Kyrie Irving SG Bradley Beal SF Justise Winslow PF Draymond Green C Timofey Mozgov F Andrew Wiggins G Kyle Lowry UTIL Tristan Thompson,,,
962,619675452,dkiefr19 (3/9),0,254,PG Kyrie Irving SG Bradley Beal SF Justise Winslow PF Draymond Green C Timofey Mozgov F Andrew Wiggins G Kyle Lowry UTIL Tristan Thompson,,,
962,619675453,dkiefr19 (4/9),0,254,PG Kyrie Irving SG Bradley Beal SF Justise Winslow PF Draymond Green C Timofey Mozgov F Andrew Wiggins G Kyle Lowry UTIL Tristan Thompson,,,
962,619675454,dkiefr19 (5/9),0,254,PG Kyrie Irving SG Bradley Beal SF Justise Winslow PF Draymond Green C Timofey Mozgov F Andrew Wiggins G Kyle Lowry UTIL Tristan Thompson,,,
962,619675455,dkiefr19 (6/9),0,254,PG Kyrie Irving SG Bradley Beal SF Justise Winslow PF Draymond Green C Timofey Mozgov F Andrew Wiggins G Kyle Lowry UTIL Tristan Thompson,,,
962,619675456,dkiefr19 (7/9),0,254,PG Kyrie Irving SG Bradley Beal SF Justise Winslow PF Draymond Green C Timofey Mozgov F Andrew Wiggins G Kyle Lowry UTIL Tristan Thompson,,,
962,619675457,dkiefr19 (8/9),0,254,PG Kyrie Irving SG Bradley Beal SF Justise Winslow PF Draymond Green C Timofey Mozgov F Andrew Wiggins G Kyle Lowry UTIL Tristan Thompson,,,
962,619675458,dkiefr19 (9/9),0,254,PG Kyrie Irving SG Bradley Beal SF Justise Winslow PF Draymond Green C Timofey Mozgov F Andrew Wiggins G Kyle Lowry UTIL Tristan Thompson,,,
962,619848279,BabySteph (1/2),0,254,PG John Wall SG Andre Roberson SF T.J. Warren PF Paul Millsap C Dewayne Dedmon F Joel Embiid G Goran Dragic UTIL Steven Adams,,,
972,619930691,Sndman79044444,0,253.75,PG Kyrie Irving SG Gary Harris SF Kevin Durant PF Karl-Anthony Towns C Rudy Gobert F Thomas Robinson G Raymond Felton UTIL Jahlil Okafor,,,
972,620186304,ADpoker89,0,253.75,PG Shelvin Mack SG Kyle Korver SF Luol Deng PF Paul Millsap C Karl-Anthony Towns F Kawhi Leonard G Cory Joseph UTIL Kyle Lowry,,,
974,620010689,laser1064 (1/2),0,253.25,PG Dennis Schroder SG Eric Gordon SF Kevin Durant PF Draymond Green C Andre Drummond F Pascal Siakam G Jrue Holiday UTIL Marreese Speights,,,
974,620028801,laser1064 (2/2),0,253.25,PG Dennis Schroder SG Eric Gordon SF Kevin Durant PF Draymond Green C Andre Drummond F Pascal Siakam G Jrue Holiday UTIL Marreese Speights,,,
976,619957702,QuadFather7 (1/3),0,253,PG Damian Lillard SG Kent Bazemore SF Otto Porter PF DeMarcus Cousins C Brook Lopez F David Lee G Kyle Lowry UTIL Timofey Mozgov,,,
977,619655643,rhino23hookem,0,252.75,PG Damian Lillard SG DeMar DeRozan SF Jimmy Butler PF Paul Millsap C Brook Lopez F David Lee G Patty Mills UTIL Timofey Mozgov,,,
978,620051493,jmc315 (10/10),0,252.5,PG Goran Dragic SG Dwyane Wade SF LeBron James PF Thomas Robinson C Timofey Mozgov F Anthony Davis G Emmanuel Mudiay UTIL Dewayne Dedmon,,,
978,620222238,RebelSharks,0,252.5,PG Dennis Schroder SG Gary Harris SF Kevin Durant PF Anthony Bennett C Karl-Anthony Towns F LeBron James G Ish Smith UTIL Tony Snell,,,
980,620181245,bustos25,0,252,PG Stephen Curry SG Klay Thompson SF Kent Bazemore PF Jabari Parker C Zaza Pachulia F Joel Embiid G Jeremy Lin UTIL Dennis Schroder,,,
981,619445185,jb92087 (1/9),0,251.5,PG Reggie Jackson SG C.J. McCollum SF Kawhi Leonard PF Paul Millsap C Karl-Anthony Towns F David Lee G Andre Roberson UTIL Justise Winslow,,,
981,619445186,jb92087 (2/9),0,251.5,PG Reggie Jackson SG C.J. McCollum SF Kawhi Leonard PF Paul Millsap C Karl-Anthony Towns F David Lee G Andre Roberson UTIL Justise Winslow,,,
981,619445187,jb92087 (3/9),0,251.5,PG Reggie Jackson SG C.J. McCollum SF Kawhi Leonard PF Paul Millsap C Karl-Anthony Towns F David Lee G Andre Roberson UTIL Justise Winslow,,,
981,619445188,jb92087 (4/9),0,251.5,PG Reggie Jackson SG C.J. McCollum SF Kawhi Leonard PF Paul Millsap C Karl-Anthony Towns F David Lee G Andre Roberson UTIL Justise Winslow,,,
981,619445189,jb92087 (5/9),0,251.5,PG Reggie Jackson SG C.J. McCollum SF Kawhi Leonard PF Paul Millsap C Karl-Anthony Towns F David Lee G Andre Roberson UTIL Justise Winslow,,,
981,619445190,jb92087 (6/9),0,251.5,PG Reggie Jackson SG C.J. McCollum SF Kawhi Leonard PF Paul Millsap C Karl-Anthony Towns F David Lee G Andre Roberson UTIL Justise Winslow,,,
981,619445191,jb92087 (7/9),0,251.5,PG Reggie Jackson SG C.J. McCollum SF Kawhi Leonard PF Paul Millsap C Karl-Anthony Towns F David Lee G Andre Roberson UTIL Justise Winslow,,,
981,619445192,jb92087 (8/9),0,251.5,PG Reggie Jackson SG C.J. McCollum SF Kawhi Leonard PF Paul Millsap C Karl-Anthony Towns F David Lee G Andre Roberson UTIL Justise Winslow,,,
981,619445193,jb92087 (9/9),0,251.5,PG Reggie Jackson SG C.J. McCollum SF Kawhi Leonard PF Paul Millsap C Karl-Anthony Towns F David Lee G Andre Roberson UTIL Justise Winslow,,,
981,620187035,tthatch1,0,251.5,PG Malcolm Brogdon SG Allen Crabbe SF Bojan Bogdanovic PF Thomas Robinson C Nikola Jokic F LeBron James G Lou Williams UTIL Russell Westbrook,,,
